,library,dependencies,size,size_full
606,django-modelcluster,['pytz'],2.8000000000000007,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz
"
607,verde,"['setuptools-scm', 'xarray', 'scikit-learn', 'pooch', 'pandas', 'scipy', 'dask', 'numpy']",158.49999999999997,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 7.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dask 6.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xarray 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/verde 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 492K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pooch 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging
"
608,spm1d,"['scipy', 'numpy', 'matplotlib']",134.0,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/spm1d 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
609,researchpy,"['numpy', 'scipy', 'patsy', 'pandas', 'statsmodels']",184.41600000000003,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 116K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/researchpy
"
610,goatools,"['pandas', 'numpy', 'scipy', 'xlsxwriter', 'statsmodels', 'xlrd', 'docopt', 'pydot', 'requests', 'wget']",336.136,"146M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/goatools 62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xlsxwriter 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 664K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xlrd 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi
"
611,pygsheets,"['google-api-python-client', 'google-auth-oauthlib']",10.788,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 976K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygsheets 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 860K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyasn1 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 332K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/httplib2 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 228K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rsa 112K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cachetools 72K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uritemplate
"
612,rundown,"['pandas', 'matplotlib']",109.836,"47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 36K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/rundown
"
613,precession,"['numpy', 'scipy', 'matplotlib', 'parmap']",122.47600000000001,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 424K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/precession 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parmap
"
614,sklearn.linear_model,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
615,django-custom-user,['Django'],47.288,"44M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/django 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sqlparse 144K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/asgiref
"
616,diagnostic-common-diagnostics,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
617,vista,[],0.03200000000000003,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/vista
"
618,git-python,['gitpython'],0.620000000000001,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 460K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gitdb 160K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/smmap
"
619,numtest,['numpy'],25.031999999999993,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 32K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numtest
"
620,codicefiscale,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
621,chiantipy,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
622,aequitas,"['ohio', 'altair', 'seaborn', 'pyyaml', 'Flask', 'pandas', 'tabulate', 'millify', 'xhtml2pdf', 'markdown2', 'Flask-Bootstrap', 'SQLAlchemy', 'matplotlib']",212.81599999999997,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sqlalchemy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/altair 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/reportlab 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/seaborn 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/werkzeug 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xhtml2pdf 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/html5lib 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/greenlet 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/aequitas 576K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/flask 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toolz 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 332K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/httplib2 176K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dominate 160K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ohio 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/itsdangerous 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 16K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/visitor 16K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/millify
"
623,svg.path,[],0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
624,azure-mgmt-redis,"['msrest', 'azure-mgmt-core', 'azure-common']",5.98,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/chardet 1.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/oauthlib 884K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/urllib3 592K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/idna 544K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/msrest 408K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/requests 288K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/certifi 264K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/isodate
"
625,audio.quantizers,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
626,python-irodsclient,"['PrettyTable', 'xmlrunner', 'six']",0.7559999999999985,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 136K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/prettytable 56K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/xmlrunner
"
627,skia-python,['pybind11'],0.7880000000000003,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 788K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pybind11
"
628,rstcheck,['docutils'],4.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 4.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/docutils 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
629,sensitivity,"['IPython', 'pandas', 'tqdm', 'pd-utils', 'matplotlib']",252.38400000000007,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 46M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/statsmodels 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 12M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sqlalchemy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 1.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/patsy 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/greenlet 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 152K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandasql 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall 60K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sensitivity
"
630,grakn-client,"['grakn-protocol', 'grpcio', 'protobuf']",0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
631,virtualenvwrapper,"['virtualenv', 'virtualenv-clone', 'stevedore']",10.951999999999998,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 8.3M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/virtualenv 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/distlib 796K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pbr 400K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/stevedore 56K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/virtualenvwrapper
"
632,segmentation_models_pytorch,"['pretrainedmodels', 'efficientnet-pytorch', 'torchvision', 'timm']",1682.4400000000003,"1.6G /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/torch 54M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/torchvision 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/timm 708K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pretrainedmodels 468K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tqdm 64K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/munch
"
633,preprocess,['future'],3.1999999999999993,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future
"
634,hilbertcurve,['numpy'],25.039999999999996,"25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 40K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/hilbertcurve
"
635,calysto,"['ipywidgets', 'cairosvg', 'IPython', 'svgwrite', 'metakernel']",82.216,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 4.5M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/widgetsnbextension 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/metakernel 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 864K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipywidgets 828K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cairocffi 780K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/calysto 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 596K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/svgwrite 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 328K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cairosvg 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 192K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tinycss2 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 100K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cssselect2 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
636,smac,"['numpy', 'scipy', 'psutil', 'pynisher', 'ConfigSpace', 'joblib', 'scikit-learn', 'pyrfr', 'lazy-import', 'dask', 'distributed']",128.42399999999995,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 16M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrfr 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 7.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/dask 5.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/distributed 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/smac 1.7M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/psutil 904K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/msgpack 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/click 556K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/toolz 396K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/immutables 244K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/sortedcontainers 136K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cloudpickle 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/zict 52K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tblib 36K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pynisher 24K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/contextvars
"
637,seasonal,"['numpy', 'scipy']",87.128,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/seasonal
"
638,gnuplot_kernel,"['metakernel', 'notebook']",74.02799999999999,"39M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/notebook 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 9.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jedi 7.4M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pygments 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/tornado 2.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbconvert 1.6M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/bleach 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbformat 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/metakernel 1.0M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pycparser 1004K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jinja2 932K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ipykernel 772K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/traitlets 692K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/cffi 620K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/parso 564K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/wcwidth 540K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/jsonschema 520K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/nbclient 388K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pexpect 344K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pyrsistent 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/packaging 212K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/testpath 124K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/send2trash 120K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/defusedxml 108K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/terminado 104K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/markupsafe 88K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ptyprocess 84K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webencodings 76K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/backcall
"
639,ttn,"['paho-mqtt', 'events', 'grpcio', 'protobuf', 'googleapis-common-protos']",1.9559999999999995,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 1.9M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/ttn 56K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/events
"
640,webob,[],0.968,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 968K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/webob
"
641,jupyterlab-toc,ERROR,0.0,"11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools
"
642,epistasis,ERROR,179.72399999999996,"62M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/scipy 47M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pandas 35M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/matplotlib 25M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/numpy 11M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pip 3.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/setuptools 3.2M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/future 2.8M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/pytz 2.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/joblib 1.1M /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/uncertainties 680K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/lmfit 480K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/emcee 236K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/gpmap 128K /home/ubuntu/ve/randomenv/lib/python3.6/site-packages/asteval
"
